Series;Time;Value
Runlevel;2015-06-06T20:38:35.000Z;3
Runlevel;2015-06-06T20:38:40.000Z;3
Runlevel;2015-06-06T20:38:45.000Z;3
Runlevel;2015-06-06T20:38:50.000Z;3
Runlevel;2015-06-06T20:38:55.000Z;3
Runlevel;2015-06-06T20:39:00.000Z;3
Runlevel;2015-06-06T20:39:05.000Z;3
Runlevel;2015-06-06T20:39:10.000Z;3
Runlevel;2015-06-06T20:39:15.000Z;3
Runlevel;2015-06-06T20:39:20.000Z;3
Runlevel;2015-06-06T20:39:25.000Z;3
Runlevel;2015-06-06T20:39:30.000Z;3
Runlevel;2015-06-06T20:39:35.000Z;3
Runlevel;2015-06-06T20:39:40.000Z;3
Runlevel;2015-06-06T20:39:45.000Z;3
Runlevel;2015-06-06T20:39:50.000Z;3
Runlevel;2015-06-06T20:39:55.000Z;3
Runlevel;2015-06-06T20:40:00.000Z;3
Runlevel;2015-06-06T20:40:05.000Z;3
Runlevel;2015-06-06T20:40:10.000Z;3
Runlevel;2015-06-06T20:40:15.000Z;3
Runlevel;2015-06-06T20:40:20.000Z;3
Runlevel;2015-06-06T20:40:25.000Z;3
Runlevel;2015-06-06T20:40:30.000Z;3
Runlevel;2015-06-06T20:40:35.000Z;3
Runlevel;2015-06-06T20:40:40.000Z;3
Runlevel;2015-06-06T20:40:45.000Z;3
Runlevel;2015-06-06T20:40:50.000Z;3
Runlevel;2015-06-06T20:40:55.000Z;3
Runlevel;2015-06-06T20:41:00.000Z;3
Runlevel;2015-06-06T20:41:05.000Z;3
Runlevel;2015-06-06T20:41:10.000Z;3
Runlevel;2015-06-06T20:41:15.000Z;3
Runlevel;2015-06-06T20:41:20.000Z;3
Runlevel;2015-06-06T20:41:25.000Z;3
Runlevel;2015-06-06T20:41:30.000Z;3
Runlevel;2015-06-06T20:41:35.000Z;3
Runlevel;2015-06-06T20:41:40.000Z;3
Runlevel;2015-06-06T20:41:45.000Z;3
Runlevel;2015-06-06T20:41:50.000Z;3
Runlevel;2015-06-06T20:41:55.000Z;3
Runlevel;2015-06-06T20:42:00.000Z;3
Runlevel;2015-06-06T20:42:05.000Z;3
Runlevel;2015-06-06T20:42:10.000Z;3
Runlevel;2015-06-06T20:42:15.000Z;3
Runlevel;2015-06-06T20:42:20.000Z;3
Runlevel;2015-06-06T20:42:25.000Z;3
Runlevel;2015-06-06T20:42:30.000Z;3
Runlevel;2015-06-06T20:42:35.000Z;3
Runlevel;2015-06-06T20:42:40.000Z;3
Runlevel;2015-06-06T20:42:45.000Z;3
Runlevel;2015-06-06T20:42:50.000Z;3
Runlevel;2015-06-06T20:42:55.000Z;3
Runlevel;2015-06-06T20:43:00.000Z;3
Runlevel;2015-06-06T20:43:05.000Z;3
Runlevel;2015-06-06T20:43:10.000Z;3
Runlevel;2015-06-06T20:43:15.000Z;3
Runlevel;2015-06-06T20:43:20.000Z;3
Runlevel;2015-06-06T20:43:25.000Z;3
Runlevel;2015-06-06T20:43:30.000Z;3
Runlevel;2015-06-06T20:43:35.000Z;3
Runlevel;2015-06-06T20:43:40.000Z;3
Runlevel;2015-06-06T20:43:45.000Z;3
Runlevel;2015-06-06T20:43:50.000Z;3
Runlevel;2015-06-06T20:43:55.000Z;3
Runlevel;2015-06-06T20:44:00.000Z;3
Runlevel;2015-06-06T20:44:05.000Z;3
Runlevel;2015-06-06T20:44:10.000Z;3
Runlevel;2015-06-06T20:44:15.000Z;3
Runlevel;2015-06-06T20:44:20.000Z;3
Runlevel;2015-06-06T20:44:25.000Z;3
Runlevel;2015-06-06T20:44:30.000Z;3
Runlevel;2015-06-06T20:44:35.000Z;3
Runlevel;2015-06-06T20:44:40.000Z;3
Runlevel;2015-06-06T20:44:45.000Z;3
Runlevel;2015-06-06T20:44:50.000Z;3
Runlevel;2015-06-06T20:44:55.000Z;3
Runlevel;2015-06-06T20:45:00.000Z;3
Runlevel;2015-06-06T20:45:05.000Z;3
Runlevel;2015-06-06T20:45:10.000Z;3
Runlevel;2015-06-06T20:45:15.000Z;3
Runlevel;2015-06-06T20:45:20.000Z;3
Runlevel;2015-06-06T20:45:25.000Z;3
Runlevel;2015-06-06T20:45:30.000Z;3
Runlevel;2015-06-06T20:45:35.000Z;3
Runlevel;2015-06-06T20:45:40.000Z;3
Runlevel;2015-06-06T20:45:45.000Z;3
Runlevel;2015-06-06T20:45:50.000Z;3
Runlevel;2015-06-06T20:45:55.000Z;3
Runlevel;2015-06-06T20:46:00.000Z;3
Runlevel;2015-06-06T20:46:05.000Z;3
Runlevel;2015-06-06T20:46:10.000Z;3
Runlevel;2015-06-06T20:46:15.000Z;3
Runlevel;2015-06-06T20:46:20.000Z;3
Runlevel;2015-06-06T20:46:25.000Z;3
Runlevel;2015-06-06T20:46:30.000Z;3
Runlevel;2015-06-06T20:46:35.000Z;3
Runlevel;2015-06-06T20:46:40.000Z;3
Runlevel;2015-06-06T20:46:45.000Z;3
Runlevel;2015-06-06T20:46:50.000Z;3
Runlevel;2015-06-06T20:46:55.000Z;3
Runlevel;2015-06-06T20:47:00.000Z;3
Runlevel;2015-06-06T20:47:05.000Z;3
Runlevel;2015-06-06T20:47:10.000Z;3
Runlevel;2015-06-06T20:47:15.000Z;3
Runlevel;2015-06-06T20:47:20.000Z;3
Runlevel;2015-06-06T20:47:25.000Z;3
Runlevel;2015-06-06T20:47:30.000Z;3
Runlevel;2015-06-06T20:47:35.000Z;3
Runlevel;2015-06-06T20:47:40.000Z;3
Runlevel;2015-06-06T20:47:45.000Z;3
Runlevel;2015-06-06T20:47:50.000Z;3
Runlevel;2015-06-06T20:47:55.000Z;3
Runlevel;2015-06-06T20:48:00.000Z;3
Runlevel;2015-06-06T20:48:05.000Z;3
Runlevel;2015-06-06T20:48:10.000Z;3
Runlevel;2015-06-06T20:48:15.000Z;3
Runlevel;2015-06-06T20:48:20.000Z;3
Runlevel;2015-06-06T20:48:25.000Z;3
Runlevel;2015-06-06T20:48:30.000Z;3
Runlevel;2015-06-06T20:48:35.000Z;3
Runlevel;2015-06-06T20:48:40.000Z;3
Runlevel;2015-06-06T20:48:45.000Z;3
Runlevel;2015-06-06T20:48:50.000Z;3
Runlevel;2015-06-06T20:48:55.000Z;3
Runlevel;2015-06-06T20:49:00.000Z;3
Runlevel;2015-06-06T20:49:05.000Z;3
Runlevel;2015-06-06T20:49:10.000Z;3
Runlevel;2015-06-06T20:49:15.000Z;3
Runlevel;2015-06-06T20:49:20.000Z;3
Runlevel;2015-06-06T20:49:25.000Z;3
Runlevel;2015-06-06T20:49:30.000Z;3
Runlevel;2015-06-06T20:49:35.000Z;3
Runlevel;2015-06-06T20:49:40.000Z;3
Runlevel;2015-06-06T20:49:45.000Z;3
Runlevel;2015-06-06T20:49:50.000Z;2
Runlevel;2015-06-06T20:49:55.000Z;2
Runlevel;2015-06-06T20:50:00.000Z;2
Runlevel;2015-06-06T20:50:05.000Z;2
Runlevel;2015-06-06T20:50:10.000Z;2
Runlevel;2015-06-06T20:50:15.000Z;2
Runlevel;2015-06-06T20:50:20.000Z;2
Runlevel;2015-06-06T20:50:25.000Z;2
Runlevel;2015-06-06T20:50:30.000Z;2
Runlevel;2015-06-06T20:50:35.000Z;2
Runlevel;2015-06-06T20:50:40.000Z;2
Runlevel;2015-06-06T20:50:45.000Z;2
Runlevel;2015-06-06T20:50:50.000Z;2
Runlevel;2015-06-06T20:50:55.000Z;2
Runlevel;2015-06-06T20:51:00.000Z;2
Runlevel;2015-06-06T20:51:05.000Z;2
Runlevel;2015-06-06T20:51:10.000Z;2
Runlevel;2015-06-06T20:51:15.000Z;2
Runlevel;2015-06-06T20:51:20.000Z;2
Runlevel;2015-06-06T20:51:25.000Z;2
Runlevel;2015-06-06T20:51:30.000Z;2
Runlevel;2015-06-06T20:51:35.000Z;2
Runlevel;2015-06-06T20:51:40.000Z;2.2
Runlevel;2015-06-06T20:51:45.000Z;3
Runlevel;2015-06-06T20:51:50.000Z;3
Runlevel;2015-06-06T20:51:55.000Z;3
Runlevel;2015-06-06T20:52:00.000Z;3
Runlevel;2015-06-06T20:52:05.000Z;3
Runlevel;2015-06-06T20:52:10.000Z;2.2
Runlevel;2015-06-06T20:52:15.000Z;1
Runlevel;2015-06-06T20:52:20.000Z;1.75
Runlevel;2015-06-06T20:52:25.000Z;3
Runlevel;2015-06-06T20:52:30.000Z;3
Runlevel;2015-06-06T20:52:35.000Z;3
Runlevel;2015-06-06T20:52:40.000Z;3
Runlevel;2015-06-06T20:52:45.000Z;3
Runlevel;2015-06-06T20:52:50.000Z;3
Runlevel;2015-06-06T20:52:55.000Z;3
Runlevel;2015-06-06T20:53:00.000Z;3
Runlevel;2015-06-06T20:53:05.000Z;3
Runlevel;2015-06-06T20:53:10.000Z;3
Runlevel;2015-06-06T20:53:15.000Z;3
Runlevel;2015-06-06T20:53:20.000Z;3
Runlevel;2015-06-06T20:53:25.000Z;3
Runlevel;2015-06-06T20:53:30.000Z;3
Runlevel;2015-06-06T20:53:35.000Z;3
Runlevel;2015-06-06T20:53:40.000Z;3
Runlevel;2015-06-06T20:53:45.000Z;3
Runlevel;2015-06-06T20:53:50.000Z;3
Runlevel;2015-06-06T20:53:55.000Z;3
Runlevel;2015-06-06T20:54:00.000Z;3
Runlevel;2015-06-06T20:54:05.000Z;3
Runlevel;2015-06-06T20:54:10.000Z;3
Runlevel;2015-06-06T20:54:15.000Z;3
Runlevel;2015-06-06T20:54:20.000Z;3
Runlevel;2015-06-06T20:54:25.000Z;3
Runlevel;2015-06-06T20:54:30.000Z;3
Runlevel;2015-06-06T20:54:35.000Z;3
Runlevel;2015-06-06T20:54:40.000Z;3
Runlevel;2015-06-06T20:54:45.000Z;3
Runlevel;2015-06-06T20:54:50.000Z;3
Runlevel;2015-06-06T20:54:55.000Z;3
Runlevel;2015-06-06T20:55:00.000Z;3
Runlevel;2015-06-06T20:55:05.000Z;3
Runlevel;2015-06-06T20:55:10.000Z;3
Runlevel;2015-06-06T20:55:15.000Z;3
Runlevel;2015-06-06T20:55:20.000Z;3
Runlevel;2015-06-06T20:55:25.000Z;3
Runlevel;2015-06-06T20:55:30.000Z;3
Runlevel;2015-06-06T20:55:35.000Z;3
Runlevel;2015-06-06T20:55:40.000Z;3
Runlevel;2015-06-06T20:55:45.000Z;3
Runlevel;2015-06-06T20:55:50.000Z;3
Runlevel;2015-06-06T20:55:55.000Z;3
Runlevel;2015-06-06T20:56:00.000Z;3
Runlevel;2015-06-06T20:56:05.000Z;3
Runlevel;2015-06-06T20:56:10.000Z;3
Runlevel;2015-06-06T20:56:15.000Z;3
Runlevel;2015-06-06T20:56:20.000Z;3
Runlevel;2015-06-06T20:56:25.000Z;3
Runlevel;2015-06-06T20:56:30.000Z;3
Runlevel;2015-06-06T20:56:35.000Z;3
Runlevel;2015-06-06T20:56:40.000Z;3
Runlevel;2015-06-06T20:56:45.000Z;3
Runlevel;2015-06-06T20:56:50.000Z;3
Runlevel;2015-06-06T20:56:55.000Z;3
Runlevel;2015-06-06T20:57:00.000Z;3
Runlevel;2015-06-06T20:57:05.000Z;3
Runlevel;2015-06-06T20:57:10.000Z;3
Runlevel;2015-06-06T20:57:15.000Z;3
Runlevel;2015-06-06T20:57:20.000Z;3
Runlevel;2015-06-06T20:57:25.000Z;3
Runlevel;2015-06-06T20:57:30.000Z;3
Runlevel;2015-06-06T20:57:35.000Z;3
Runlevel;2015-06-06T20:57:40.000Z;3
Runlevel;2015-06-06T20:57:45.000Z;3
Runlevel;2015-06-06T20:57:50.000Z;3
Runlevel;2015-06-06T20:57:55.000Z;3
Runlevel;2015-06-06T20:58:00.000Z;3
Runlevel;2015-06-06T20:58:05.000Z;3
Runlevel;2015-06-06T20:58:10.000Z;3
Runlevel;2015-06-06T20:58:15.000Z;3
Runlevel;2015-06-06T20:58:20.000Z;3
Runlevel;2015-06-06T20:58:25.000Z;3
Runlevel;2015-06-06T20:58:30.000Z;3
Runlevel;2015-06-06T20:58:35.000Z;3
Runlevel;2015-06-06T20:58:40.000Z;3
Runlevel;2015-06-06T20:58:45.000Z;3
Runlevel;2015-06-06T20:58:50.000Z;3
Runlevel;2015-06-06T20:58:55.000Z;3
Runlevel;2015-06-06T20:59:00.000Z;3
Runlevel;2015-06-06T20:59:05.000Z;3
Runlevel;2015-06-06T20:59:10.000Z;3
Runlevel;2015-06-06T20:59:15.000Z;3
Runlevel;2015-06-06T20:59:20.000Z;3
Runlevel;2015-06-06T20:59:25.000Z;3
Runlevel;2015-06-06T20:59:30.000Z;3
Runlevel;2015-06-06T20:59:35.000Z;3
Runlevel;2015-06-06T20:59:40.000Z;3
Runlevel;2015-06-06T20:59:45.000Z;3
Runlevel;2015-06-06T20:59:50.000Z;3
Runlevel;2015-06-06T20:59:55.000Z;3
Runlevel;2015-06-06T21:00:00.000Z;3
Runlevel;2015-06-06T21:00:05.000Z;3
Runlevel;2015-06-06T21:00:10.000Z;3
Runlevel;2015-06-06T21:00:15.000Z;3
Runlevel;2015-06-06T21:00:20.000Z;3
Runlevel;2015-06-06T21:00:25.000Z;3
Runlevel;2015-06-06T21:00:30.000Z;2.2
Runlevel;2015-06-06T21:00:35.000Z;2
Runlevel;2015-06-06T21:00:40.000Z;2
Runlevel;2015-06-06T21:00:45.000Z;2
Runlevel;2015-06-06T21:00:50.000Z;2
Runlevel;2015-06-06T21:00:55.000Z;2
Runlevel;2015-06-06T21:01:00.000Z;2
Runlevel;2015-06-06T21:01:05.000Z;2
Runlevel;2015-06-06T21:01:10.000Z;2
Runlevel;2015-06-06T21:01:15.000Z;2
Runlevel;2015-06-06T21:01:20.000Z;2
Runlevel;2015-06-06T21:01:25.000Z;2
Runlevel;2015-06-06T21:01:30.000Z;2
Runlevel;2015-06-06T21:01:35.000Z;2
Runlevel;2015-06-06T21:01:40.000Z;2
Runlevel;2015-06-06T21:01:45.000Z;2
Runlevel;2015-06-06T21:01:50.000Z;2
Runlevel;2015-06-06T21:01:55.000Z;2
Runlevel;2015-06-06T21:02:00.000Z;2
Runlevel;2015-06-06T21:02:05.000Z;2
Runlevel;2015-06-06T21:02:10.000Z;2
Runlevel;2015-06-06T21:02:15.000Z;2
Runlevel;2015-06-06T21:02:20.000Z;2
Runlevel;2015-06-06T21:02:25.000Z;3
Runlevel;2015-06-06T21:02:30.000Z;3
Runlevel;2015-06-06T21:02:35.000Z;3
Runlevel;2015-06-06T21:02:40.000Z;3
Runlevel;2015-06-06T21:02:45.000Z;3
Runlevel;2015-06-06T21:02:50.000Z;2
Runlevel;2015-06-06T21:02:55.000Z;1
Runlevel;2015-06-06T21:03:00.000Z;1
Runlevel;2015-06-06T21:03:05.000Z;3
Runlevel;2015-06-06T21:03:10.000Z;3
Runlevel;2015-06-06T21:03:15.000Z;3
Runlevel;2015-06-06T21:03:20.000Z;3
Runlevel;2015-06-06T21:03:25.000Z;3
Runlevel;2015-06-06T21:03:30.000Z;3
Runlevel;2015-06-06T21:03:35.000Z;3
Runlevel;2015-06-06T21:03:40.000Z;3
Runlevel;2015-06-06T21:03:45.000Z;3
Runlevel;2015-06-06T21:03:50.000Z;3
Runlevel;2015-06-06T21:03:55.000Z;3
Runlevel;2015-06-06T21:04:00.000Z;3
Runlevel;2015-06-06T21:04:05.000Z;3
Runlevel;2015-06-06T21:04:10.000Z;3
Runlevel;2015-06-06T21:04:15.000Z;3
Runlevel;2015-06-06T21:04:20.000Z;3
Runlevel;2015-06-06T21:04:25.000Z;3
Runlevel;2015-06-06T21:04:30.000Z;3
Runlevel;2015-06-06T21:04:35.000Z;3
Runlevel;2015-06-06T21:04:40.000Z;3
Runlevel;2015-06-06T21:04:45.000Z;3
Runlevel;2015-06-06T21:04:50.000Z;3
Runlevel;2015-06-06T21:04:55.000Z;3
Runlevel;2015-06-06T21:05:00.000Z;3
Runlevel;2015-06-06T21:05:05.000Z;3
Runlevel;2015-06-06T21:05:10.000Z;3
Runlevel;2015-06-06T21:05:15.000Z;3
Runlevel;2015-06-06T21:05:20.000Z;3
Runlevel;2015-06-06T21:05:25.000Z;3
Runlevel;2015-06-06T21:05:30.000Z;3
Runlevel;2015-06-06T21:05:35.000Z;3
Runlevel;2015-06-06T21:05:40.000Z;3
Runlevel;2015-06-06T21:05:45.000Z;3
Runlevel;2015-06-06T21:05:50.000Z;3
Runlevel;2015-06-06T21:05:55.000Z;3
Runlevel;2015-06-06T21:06:00.000Z;3
Runlevel;2015-06-06T21:06:05.000Z;3
Runlevel;2015-06-06T21:06:10.000Z;3
Runlevel;2015-06-06T21:06:15.000Z;3
Runlevel;2015-06-06T21:06:20.000Z;3
Runlevel;2015-06-06T21:06:25.000Z;3
Runlevel;2015-06-06T21:06:30.000Z;3
Runlevel;2015-06-06T21:06:35.000Z;3
Runlevel;2015-06-06T21:06:40.000Z;3
Runlevel;2015-06-06T21:06:45.000Z;3
Runlevel;2015-06-06T21:06:50.000Z;3
Runlevel;2015-06-06T21:06:55.000Z;3
Runlevel;2015-06-06T21:07:00.000Z;3
Runlevel;2015-06-06T21:07:05.000Z;3
Runlevel;2015-06-06T21:07:10.000Z;3
Runlevel;2015-06-06T21:07:15.000Z;3
Runlevel;2015-06-06T21:07:20.000Z;3
Runlevel;2015-06-06T21:07:25.000Z;3
Runlevel;2015-06-06T21:07:30.000Z;3
Runlevel;2015-06-06T21:07:35.000Z;3
Runlevel;2015-06-06T21:07:40.000Z;3
Runlevel;2015-06-06T21:07:45.000Z;3
Runlevel;2015-06-06T21:07:50.000Z;3
Runlevel;2015-06-06T21:07:55.000Z;3
Runlevel;2015-06-06T21:08:00.000Z;3
Runlevel;2015-06-06T21:08:05.000Z;3
Runlevel;2015-06-06T21:08:10.000Z;3
Runlevel;2015-06-06T21:08:15.000Z;3
Runlevel;2015-06-06T21:08:20.000Z;3
Runlevel;2015-06-06T21:08:25.000Z;3
Runlevel;2015-06-06T21:08:30.000Z;3
Runlevel;2015-06-06T21:08:35.000Z;3
Runlevel;2015-06-06T21:08:40.000Z;3
Runlevel;2015-06-06T21:08:45.000Z;3
Runlevel;2015-06-06T21:08:50.000Z;3
Runlevel;2015-06-06T21:08:55.000Z;3
Runlevel;2015-06-06T21:09:00.000Z;3
Runlevel;2015-06-06T21:09:05.000Z;3
Runlevel;2015-06-06T21:09:10.000Z;2.2
Runlevel;2015-06-06T21:09:15.000Z;2
Runlevel;2015-06-06T21:09:20.000Z;2
Runlevel;2015-06-06T21:09:25.000Z;2
Runlevel;2015-06-06T21:09:30.000Z;2
Runlevel;2015-06-06T21:09:35.000Z;2
Runlevel;2015-06-06T21:09:40.000Z;2
Runlevel;2015-06-06T21:09:45.000Z;2
Runlevel;2015-06-06T21:09:50.000Z;2
Runlevel;2015-06-06T21:09:55.000Z;2
Runlevel;2015-06-06T21:10:00.000Z;2
Runlevel;2015-06-06T21:10:05.000Z;2
Runlevel;2015-06-06T21:10:10.000Z;2
Runlevel;2015-06-06T21:10:15.000Z;2
Runlevel;2015-06-06T21:10:20.000Z;2
Runlevel;2015-06-06T21:10:25.000Z;2
Runlevel;2015-06-06T21:10:30.000Z;2
Runlevel;2015-06-06T21:10:35.000Z;2
Runlevel;2015-06-06T21:10:40.000Z;2
Runlevel;2015-06-06T21:10:45.000Z;2
Runlevel;2015-06-06T21:10:50.000Z;2
Runlevel;2015-06-06T21:10:55.000Z;2
Runlevel;2015-06-06T21:11:00.000Z;2
Runlevel;2015-06-06T21:11:05.000Z;3
Runlevel;2015-06-06T21:11:10.000Z;3
Runlevel;2015-06-06T21:11:15.000Z;3
Runlevel;2015-06-06T21:11:20.000Z;3
Runlevel;2015-06-06T21:11:25.000Z;3
Runlevel;2015-06-06T21:11:30.000Z;2
Runlevel;2015-06-06T21:11:35.000Z;1
Runlevel;2015-06-06T21:11:40.000Z;1.5
Runlevel;2015-06-06T21:11:45.000Z;3
Runlevel;2015-06-06T21:11:50.000Z;3
Runlevel;2015-06-06T21:11:55.000Z;3
Runlevel;2015-06-06T21:12:00.000Z;3
Runlevel;2015-06-06T21:12:05.000Z;3
Runlevel;2015-06-06T21:12:10.000Z;3
Runlevel;2015-06-06T21:12:15.000Z;3
Runlevel;2015-06-06T21:12:20.000Z;3
Runlevel;2015-06-06T21:12:25.000Z;3
Runlevel;2015-06-06T21:12:30.000Z;3
Runlevel;2015-06-06T21:12:35.000Z;3
Runlevel;2015-06-06T21:12:40.000Z;3
Runlevel;2015-06-06T21:12:45.000Z;3
Runlevel;2015-06-06T21:12:50.000Z;3
Runlevel;2015-06-06T21:12:55.000Z;3
Runlevel;2015-06-06T21:13:00.000Z;3
Runlevel;2015-06-06T21:13:05.000Z;3
Runlevel;2015-06-06T21:13:10.000Z;3
Runlevel;2015-06-06T21:13:15.000Z;3
Runlevel;2015-06-06T21:13:20.000Z;3
Runlevel;2015-06-06T21:13:25.000Z;3
Runlevel;2015-06-06T21:13:30.000Z;3
Runlevel;2015-06-06T21:13:35.000Z;3
Runlevel;2015-06-06T21:13:40.000Z;3
Runlevel;2015-06-06T21:13:45.000Z;3.5999999999999996
Runlevel;2015-06-06T21:13:50.000Z;4
Runlevel;2015-06-06T21:13:55.000Z;4
Runlevel;2015-06-06T21:14:00.000Z;4
Runlevel;2015-06-06T21:14:05.000Z;4
Runlevel;2015-06-06T21:14:10.000Z;4
Runlevel;2015-06-06T21:14:15.000Z;4
Runlevel;2015-06-06T21:14:20.000Z;4
Runlevel;2015-06-06T21:14:25.000Z;4
Runlevel;2015-06-06T21:14:30.000Z;4
Runlevel;2015-06-06T21:14:35.000Z;4
Runlevel;2015-06-06T21:14:40.000Z;4
Runlevel;2015-06-06T21:14:45.000Z;4
Runlevel;2015-06-06T21:14:50.000Z;4
Runlevel;2015-06-06T21:14:55.000Z;4
Runlevel;2015-06-06T21:15:00.000Z;4
Runlevel;2015-06-06T21:15:05.000Z;4
Runlevel;2015-06-06T21:15:10.000Z;4
Runlevel;2015-06-06T21:15:15.000Z;4
Runlevel;2015-06-06T21:15:20.000Z;4
Runlevel;2015-06-06T21:15:25.000Z;4
Runlevel;2015-06-06T21:15:30.000Z;4
Runlevel;2015-06-06T21:15:35.000Z;4
Runlevel;2015-06-06T21:15:40.000Z;4
Runlevel;2015-06-06T21:15:45.000Z;4
Runlevel;2015-06-06T21:15:50.000Z;4
Runlevel;2015-06-06T21:15:55.000Z;4
Runlevel;2015-06-06T21:16:00.000Z;4
Runlevel;2015-06-06T21:16:05.000Z;4
Runlevel;2015-06-06T21:16:10.000Z;4
Runlevel;2015-06-06T21:16:15.000Z;4
Runlevel;2015-06-06T21:16:20.000Z;4
Runlevel;2015-06-06T21:16:25.000Z;4
Runlevel;2015-06-06T21:16:30.000Z;4
Runlevel;2015-06-06T21:16:35.000Z;4
Runlevel;2015-06-06T21:16:40.000Z;4
Runlevel;2015-06-06T21:16:45.000Z;4
Runlevel;2015-06-06T21:16:50.000Z;4
Runlevel;2015-06-06T21:16:55.000Z;4
Runlevel;2015-06-06T21:17:00.000Z;4
Runlevel;2015-06-06T21:17:05.000Z;4
Runlevel;2015-06-06T21:17:10.000Z;4
Runlevel;2015-06-06T21:17:15.000Z;4
Runlevel;2015-06-06T21:17:20.000Z;4
Runlevel;2015-06-06T21:17:25.000Z;4
Runlevel;2015-06-06T21:17:30.000Z;4
Runlevel;2015-06-06T21:17:35.000Z;4
Runlevel;2015-06-06T21:17:40.000Z;4
Runlevel;2015-06-06T21:17:45.000Z;4
Runlevel;2015-06-06T21:17:50.000Z;4
Runlevel;2015-06-06T21:17:55.000Z;4
Runlevel;2015-06-06T21:18:00.000Z;4
Runlevel;2015-06-06T21:18:05.000Z;4
Runlevel;2015-06-06T21:18:10.000Z;4
Runlevel;2015-06-06T21:18:15.000Z;4
Runlevel;2015-06-06T21:18:20.000Z;4
Runlevel;2015-06-06T21:18:25.000Z;4
Runlevel;2015-06-06T21:18:30.000Z;4
Runlevel;2015-06-06T21:18:35.000Z;4
Runlevel;2015-06-06T21:18:40.000Z;4
Runlevel;2015-06-06T21:18:45.000Z;4
Runlevel;2015-06-06T21:18:50.000Z;4
Runlevel;2015-06-06T21:18:55.000Z;4
Runlevel;2015-06-06T21:19:00.000Z;4
Runlevel;2015-06-06T21:19:05.000Z;4
Runlevel;2015-06-06T21:19:10.000Z;4
Runlevel;2015-06-06T21:19:15.000Z;4
Runlevel;2015-06-06T21:19:20.000Z;4
Runlevel;2015-06-06T21:19:25.000Z;4
Runlevel;2015-06-06T21:19:30.000Z;4
Runlevel;2015-06-06T21:19:35.000Z;4
Runlevel;2015-06-06T21:19:40.000Z;4
Runlevel;2015-06-06T21:19:45.000Z;4
Runlevel;2015-06-06T21:19:50.000Z;4
Runlevel;2015-06-06T21:19:55.000Z;4
Runlevel;2015-06-06T21:20:00.000Z;4
Runlevel;2015-06-06T21:20:05.000Z;4
Runlevel;2015-06-06T21:20:10.000Z;4
Runlevel;2015-06-06T21:20:15.000Z;4
Runlevel;2015-06-06T21:20:20.000Z;4
Runlevel;2015-06-06T21:20:25.000Z;4
Runlevel;2015-06-06T21:20:30.000Z;4
Runlevel;2015-06-06T21:20:35.000Z;4
Runlevel;2015-06-06T21:20:40.000Z;4
Runlevel;2015-06-06T21:20:45.000Z;4
Runlevel;2015-06-06T21:20:50.000Z;4
Runlevel;2015-06-06T21:20:55.000Z;4
Runlevel;2015-06-06T21:21:00.000Z;4
Runlevel;2015-06-06T21:21:05.000Z;4
Runlevel;2015-06-06T21:21:10.000Z;4
Runlevel;2015-06-06T21:21:15.000Z;4
Runlevel;2015-06-06T21:21:20.000Z;4
Runlevel;2015-06-06T21:21:25.000Z;4
Runlevel;2015-06-06T21:21:30.000Z;4
Runlevel;2015-06-06T21:21:35.000Z;4
Runlevel;2015-06-06T21:21:40.000Z;3.5
Runlevel;2015-06-06T21:21:45.000Z;3
Runlevel;2015-06-06T21:21:50.000Z;3
Runlevel;2015-06-06T21:21:55.000Z;3
Runlevel;2015-06-06T21:22:00.000Z;3
Runlevel;2015-06-06T21:22:05.000Z;3
Runlevel;2015-06-06T21:22:10.000Z;3
Runlevel;2015-06-06T21:22:15.000Z;3
Runlevel;2015-06-06T21:22:20.000Z;3
Runlevel;2015-06-06T21:22:25.000Z;3
Runlevel;2015-06-06T21:22:30.000Z;3
Runlevel;2015-06-06T21:22:35.000Z;3
Runlevel;2015-06-06T21:22:40.000Z;3
Runlevel;2015-06-06T21:22:45.000Z;3
Runlevel;2015-06-06T21:22:50.000Z;3
Runlevel;2015-06-06T21:22:55.000Z;3
Runlevel;2015-06-06T21:23:00.000Z;3
Runlevel;2015-06-06T21:23:05.000Z;3
Runlevel;2015-06-06T21:23:10.000Z;3
Runlevel;2015-06-06T21:23:15.000Z;3
Runlevel;2015-06-06T21:23:20.000Z;3
Runlevel;2015-06-06T21:23:25.000Z;3
Runlevel;2015-06-06T21:23:30.000Z;3
Runlevel;2015-06-06T21:23:35.000Z;4
Runlevel;2015-06-06T21:23:40.000Z;4
Runlevel;2015-06-06T21:23:45.000Z;4
Runlevel;2015-06-06T21:23:50.000Z;4
Runlevel;2015-06-06T21:23:55.000Z;4
Runlevel;2015-06-06T21:24:00.000Z;4
Runlevel;2015-06-06T21:24:05.000Z;4
Runlevel;2015-06-06T21:24:10.000Z;4
Runlevel;2015-06-06T21:24:15.000Z;4
Runlevel;2015-06-06T21:24:20.000Z;4
Runlevel;2015-06-06T21:24:25.000Z;4
Runlevel;2015-06-06T21:24:30.000Z;4
Runlevel;2015-06-06T21:24:35.000Z;4
Runlevel;2015-06-06T21:24:40.000Z;4
Runlevel;2015-06-06T21:24:45.000Z;4
Runlevel;2015-06-06T21:24:50.000Z;4
Runlevel;2015-06-06T21:24:55.000Z;4
Runlevel;2015-06-06T21:25:00.000Z;4
